time_s,Fp1,Fp2,F3,F4,C3,C4,O1,O2
7.9766,-1.786,8.319,-13.79,12.254,-3.593,-4.988,5.973,2.132
7.9805,-3.536,6.75,-14.182,16.553,-6.031,-3.508,10.715,7.213
7.9844,-8.172,5.721,-16.645,13.939,-7.363,-0.764,4.679,4.172
7.9883,-7.034,9.274,-17.81,20.474,-8.103,-3.306,3.879,0.815
7.9922,-13.096,-0.189,-17.072,15.164,-12.273,-4.589,2.482,-1.075
7.9961,-9.333,2.538,-19.285,15.506,-12.144,-4.736,4.261,-0.373
8.0,-6.154,7.946,-19.076,15.542,-16.778,-2.384,5.393,-1.653
8.0039,-11.243,0.296,-20.284,15.562,-17.824,-5.621,5.037,-3.147
8.0078,-11.17,-7.044,-19.56,14.232,-17.036,-4.495,7.35,-4.734
8.0117,-13.629,-8.318,-20.465,18.239,-17.757,-7.058,9.114,-4.29
8.0156,-15.866,-10.25,-14.97,16.504,-17.595,-7.561,8.834,-0.158
8.0195,-12.052,-9.728,-15.066,15.068,-17.189,-10.391,5.83,-2.908
8.0234,-11.124,-8.358,-11.889,9.153,-9.857,-17.659,5.678,1.801
8.0273,-10.439,-12.001,-10.147,12.681,-9.971,-12.548,5.3,10.325
8.0312,-4.024,-14.623,-9.962,5.676,-4.363,-15.761,5.515,8.299
8.0352,-8.128,-12.171,-4.332,8.916,-6.342,-13.917,4.69,9.981
8.0391,-9.581,-14.366,-6.631,7.191,-4.813,-16.282,3.058,6.25
8.043,-12.156,-13.578,-4.784,1.062,-4.554,-13.417,4.698,5.372
8.0469,-12.279,-13.796,-0.576,-1.427,-6.441,-7.967,8.671,9.346
8.0508,-10.007,-13.23,-4.973,-12.596,-3.172,-10.82,7.43,7.862
8.0547,-12.251,-12.864,-5.25,-8.272,0.218,-9.792,8.784,11.729
8.0586,-11.808,-14.796,-7.226,-5.532,-3.636,-7.928,8.799,10.239
8.0625,-13.889,-12.595,-2.655,-4.882,-3.045,-10.317,10.694,17.065
8.0664,-14.032,-15.358,-0.935,-8.282,-3.554,-5.35,4.291,8.92
8.0703,-14.995,-18.307,0.413,-6.13,-3.455,-8.474,4.934,11.158
8.0742,-14.505,-13.266,0.732,-10.614,-2.362,-11.233,3.381,10.106
8.0781,-9.94,-11.84,-0.27,-4.397,-0.85,-10.34,3.542,15.481
8.082,-9.265,-12.145,-1.685,-8.11,-0.903,-7.209,3.928,15.066
8.0859,-12.73,-7.615,-2.047,-1.078,-6.785,-4.708,3.369,11.719
8.0898,-10.886,-10.93,2.779,-0.6,-5.589,-8.658,4.741,11.476
8.0938,-10.385,-6.7,2.135,-4.534,-7.977,-3.802,3.792,13.306
8.0977,-13.344,-7.841,-1.136,-3.708,-9.233,-5.177,9.253,12.358
8.1016,-8.824,-8.45,-0.664,-5.935,-6.46,-5.128,8.611,7.292
8.1055,-4.23,-11.634,-2.151,-4.633,-11.411,-2.513,7.709,9.867
8.1094,-2.548,-11.771,-3.513,-6.006,-13.898,2.692,13.906,14.891
8.1133,-3.655,-13.959,0.751,-0.896,-10.288,-4.008,13.695,11.041
8.1172,1.754,-11.603,1.935,-4.592,-14.342,-3.718,12.696,12.062
8.1211,7.04,-11.137,2.906,-5.144,-13.697,-0.915,12.15,14.826
8.125,10.073,-11.24,2.902,-2.433,-5.806,-1.79,9.153,11.894
8.1289,10.755,-6.362,2.91,-3.165,-5.631,-2.158,10.474,14.369
8.1328,10.802,-6.471,5.232,-2.392,-4.556,3.347,18.214,16.166
8.1367,10.017,-6.604,5.943,-4.517,-6.977,5.176,13.551,18.192
8.1406,11.439,-3.058,4.493,-0.451,-9.695,5.321,16.084,15.636
8.1445,10.556,-1.023,7.011,-5.75,-9.711,5.256,10.702,12.67
8.1484,11.524,-0.948,3.951,-7.631,-7.882,8.124,12.193,9.143
8.1523,10.479,1.118,2.844,-8.868,-10.026,12.631,16.154,10.411
8.1562,11.13,-1.247,-0.852,-6.946,-7.632,11.999,14.25,6.52
8.1602,8.394,-3.102,-3.103,-6.299,-10.386,18.469,13.632,6.096
8.1641,8.6,-5.029,-1.039,-4.822,-9.983,18.846,9.234,4.455
8.168,8.336,-2.3,-2.897,-3.103,-9.879,13.733,5.063,3.978
8.1719,5.235,-0.067,1.311,-7.867,-8.169,13.81,0.822,-0.708
8.1758,3.391,-2.734,-1.755,-7.708,-6.386,15.042,-2.673,-1.722
8.1797,9.293,2.863,1.483,-3.927,-7.198,16.579,0.509,1.179
8.1836,4.716,-1.43,-1.148,-3.554,-6.38,15.502,-1.273,0.042
8.1875,-1.791,-1.164,2.265,-1.751,-7.186,7.931,-8.77,-6.155
8.1914,-1.871,-2.19,-1.088,-3.652,-13.196,9.342,-10.79,-10.049
8.1953,0.165,-0.128,0.537,-4.367,-6.881,9.799,-10.05,-7.535
8.1992,-1.865,-6.346,2.761,-10.164,-6.98,7.329,-8.161,-14.131
8.2031,-1.906,-12.033,4.239,-9.147,-5.122,11.804,-8.062,-14.033
8.207,2.218,-10.571,5.854,-12.114,-8.052,10.976,-5.968,-10.591
8.2109,-2.339,-10.857,4.648,-8.247,-5.323,4.438,-7.382,-9.544
8.2148,-0.833,-12.659,11.557,-12.589,-5.315,3.087,-8.64,-11.277
8.2188,3.268,-12.072,10.967,-8.842,1.229,-0.85,-4.652,-7.429
8.2227,6.434,-8.967,16.74,-13.986,0.856,-1.571,-10.782,-5.0
8.2266,9.193,-9.806,14.586,-13.446,5.787,-2.098,-5.841,-3.498
8.2305,11.378,-7.965,18.532,-12.057,11.681,0.767,-5.357,4.166
8.2344,9.944,-9.956,14.13,-14.139,10.928,-2.171,-6.737,2.314
8.2383,9.834,-7.819,17.763,-18.795,10.981,-5.005,-11.501,3.646
8.2422,7.915,0.848,21.723,-18.406,15.186,-2.179,-7.328,-2.311
8.2461,8.871,1.021,17.858,-22.052,16.089,0.545,-7.397,-2.899
8.25,9.7,1.783,19.756,-23.947,16.445,3.816,-4.569,1.022
8.2539,10.408,2.717,18.487,-20.386,16.861,8.399,-5.031,4.181
8.2578,11.436,2.899,13.836,-17.846,13.95,8.11,-0.74,-1.564
8.2617,10.688,3.309,12.128,-15.334,12.793,8.741,-1.11,0.028
8.2656,9.842,3.572,13.204,-12.184,11.085,9.017,-2.568,-3.767
8.2695,9.172,5.2,12.299,-11.15,12.8,8.06,-7.502,-3.376
8.2734,12.412,9.758,13.306,-9.844,12.083,9.181,-9.947,-1.445
8.2773,13.209,10.211,12.095,-9.465,12.596,9.875,-7.484,-2.389
8.2812,13.413,14.254,9.364,-5.728,13.806,13.464,-4.874,-4.194
8.2852,16.067,13.269,11.791,-4.854,12.889,10.652,-8.746,-5.702
8.2891,8.96,14.317,5.977,-1.866,8.734,11.788,-8.604,-9.4
8.293,9.883,13.64,9.166,0.932,9.353,11.081,-10.043,-7.461
8.2969,11.212,15.639,2.659,0.615,2.964,13.897,-9.535,-9.242
8.3008,9.876,16.036,2.615,7.148,-0.245,12.661,-5.247,-10.19
8.3047,14.84,14.87,2.665,-0.61,3.802,15.735,-4.804,-13.483
8.3086,9.517,10.914,1.466,3.859,-0.459,11.061,-2.79,-9.959
8.3125,11.058,11.542,-1.22,3.505,-0.417,11.632,-2.875,-11.092
8.3164,9.602,8.832,2.188,7.078,-3.228,8.029,-4.218,-12.814
8.3203,12.08,10.678,3.392,7.502,0.124,4.306,-4.624,-12.624
8.3242,15.009,8.493,2.156,9.434,1.382,5.181,-7.555,-12.128
8.3281,17.024,5.884,4.329,6.311,5.736,8.398,-7.312,-8.671
8.332,15.214,9.968,6.432,6.567,6.952,3.286,-5.414,-4.795
8.3359,14.984,11.296,3.531,5.784,7.976,4.585,-5.838,-6.107
8.3398,9.725,12.201,3.787,2.856,9.955,1.765,-7.68,-10.364
8.3438,7.122,13.446,3.622,2.436,8.865,1.23,-6.646,-10.434
8.3477,11.671,12.852,-2.015,0.672,4.781,3.069,-5.021,-14.729
8.3516,5.636,11.561,-0.391,-0.064,9.722,4.884,-3.712,-11.304
8.3555,1.522,12.692,-5.54,0.692,8.607,5.948,-2.985,-14.426
8.3594,-0.813,10.516,-5.879,0.245,7.461,6.16,-9.452,-11.742
8.3633,-3.585,7.231,-0.234,1.855,6.951,1.696,-11.482,-7.928
8.3672,-1.291,10.186,-4.143,0.146,7.596,1.2,-12.589,-15.54
8.3711,-4.437,6.262,-4.371,5.173,7.026,1.014,-14.202,-8.219
8.375,-3.739,6.619,-0.604,2.9,9.643,-4.351,-16.2,-11.83
8.3789,-5.076,10.207,-5.39,6.286,13.319,-3.289,-17.466,-12.848
8.3828,-5.529,7.595,-4.853,8.354,9.231,-2.901,-17.479,-12.206
8.3867,-11.345,4.501,-1.325,6.17,7.281,-6.457,-16.507,-6.277
8.3906,-14.066,5.83,-3.199,4.506,7.797,-5.995,-20.388,-11.043
8.3945,-12.556,5.781,-6.139,5.516,4.839,-11.233,-12.221,-13.808
8.3984,-11.716,-0.497,-2.399,4.848,3.47,-7.115,-14.669,-12.613
8.4023,-11.612,1.519,-5.225,2.725,6.136,-8.2,-9.565,-9.802
8.4062,-13.29,0.767,-1.884,2.64,9.246,-8.996,-9.984,-8.718
8.4102,-9.733,-2.077,-5.48,6.238,5.553,-7.964,-5.836,-6.211
8.4141,-11.457,-1.942,-0.192,7.467,5.746,-12.997,-5.912,-1.696
8.418,-8.87,0.084,3.712,6.354,2.028,-15.953,-3.722,-5.416
8.4219,-6.748,-1.804,0.346,3.439,9.143,-13.547,-4.534,1.099
8.4258,0.611,-2.236,2.443,7.072,10.639,-12.811,1.079,3.286
8.4297,1.023,1.382,3.534,4.388,10.42,-16.973,-2.613,5.773
8.4336,1.223,1.161,0.756,6.543,11.986,-14.542,4.255,10.974
8.4375,1.801,3.351,2.829,6.497,10.768,-11.09,3.97,6.366
8.4414,4.219,5.678,1.419,1.803,6.861,-12.179,2.933,3.99
8.4453,-4.943,13.346,0.044,4.468,8.502,-9.08,10.623,8.553
8.4492,-2.691,5.994,-1.923,4.186,9.251,-6.059,12.807,7.742
8.4531,-2.362,9.861,-5.156,4.415,4.982,-5.643,7.332,5.574
8.457,-3.42,9.777,-7.936,4.93,1.478,-1.126,13.165,4.815
8.4609,-4.905,7.327,-11.293,3.393,0.159,-0.8,13.933,11.332
8.4648,-4.118,10.486,-11.907,12.637,-0.111,-3.44,11.809,7.176
8.4688,-5.949,10.748,-11.375,12.955,-5.588,-3.81,12.023,5.339
8.4727,-2.31,9.405,-12.071,11.068,-2.406,-3.615,10.202,9.507
8.4766,-2.679,8.623,-14.453,13.08,-5.318,-0.218,7.405,7.493
8.4805,-2.779,7.858,-14.772,16.588,-4.759,0.383,10.925,8.969
8.4844,-4.91,6.613,-20.422,19.061,-8.771,0.072,7.431,1.929
8.4883,-7.362,5.8,-18.89,17.695,-11.682,-1.183,3.786,-0.42
8.4922,-11.393,5.06,-18.308,20.085,-9.984,-2.247,2.706,0.661
8.4961,-7.409,5.048,-20.115,13.527,-17.403,-3.212,6.666,-1.618
8.5,-11.4,3.99,-16.322,13.464,-14.467,-3.028,4.01,-0.616
8.5039,-15.701,-3.347,-20.654,10.543,-12.716,-2.804,6.456,-6.153
8.5078,-14.341,-6.933,-20.413,12.959,-15.697,-7.195,7.72,-1.049
8.5117,-16.124,-11.731,-20.193,18.217,-20.342,-7.881,8.605,-0.175
8.5156,-12.211,-8.653,-16.422,19.173,-19.786,-11.258,6.393,0.208
8.5195,-11.09,-10.92,-15.684,14.247,-16.775,-9.873,3.148,-1.165
8.5234,-9.875,-11.026,-11.083,10.335,-11.938,-10.68,7.884,3.074
8.5273,-3.523,-15.637,-10.963,8.839,-8.793,-18.976,5.213,3.412
8.5312,-6.371,-9.974,-8.373,8.229,-9.759,-11.41,10.56,6.794
8.5352,-7.222,-14.963,-11.483,2.315,-8.113,-14.216,7.137,6.411
8.5391,-12.203,-12.633,-6.949,2.002,-7.733,-12.379,8.706,6.855
8.543,-13.536,-9.803,-0.458,2.907,-6.031,-13.146,7.364,7.344
8.5469,-11.859,-12.25,-1.426,-5.582,-0.823,-10.188,9.493,6.772
8.5508,-11.59,-11.193,-1.193,-7.928,-5.773,-10.655,9.42,6.91
8.5547,-15.899,-10.712,-2.098,-7.856,-5.593,-11.599,9.946,6.782
8.5586,-13.23,-6.725,-3.856,-7.17,-6.405,-7.675,11.717,13.875
8.5625,-13.469,-12.62,-5.227,-7.981,-3.576,-6.348,13.177,8.951
8.5664,-13.778,-9.747,-4.703,-5.689,-5.023,-8.68,5.609,10.525
8.5703,-13.808,-9.608,1.228,-4.327,-5.862,-7.784,5.97,6.862
8.5742,-11.629,-10.442,-0.214,-1.618,-3.461,-9.266,3.507,14.409
8.5781,-9.77,-12.874,4.571,-5.475,-3.528,-9.498,4.419,13.551
8.582,-9.196,-8.815,-1.366,-4.425,-1.838,-9.411,3.523,13.097
8.5859,-8.948,-13.65,3.529,-0.284,1.288,-7.356,-1.06,12.571
8.5898,-8.656,-6.501,-0.114,-4.064,-4.982,-5.947,2.755,13.65
8.5938,-11.081,-8.062,3.278,-6.234,-7.795,-9.947,5.85,4.456
8.5977,-9.945,-13.103,3.644,-4.251,-9.78,-6.554,4.234,8.006
8.6016,-6.119,-9.047,-2.79,-3.349,-11.739,-7.261,10.364,9.683
8.6055,-3.823,-8.655,-2.521,-4.395,-8.478,-2.812,11.484,10.337
8.6094,-4.191,-12.127,-3.322,-3.906,-9.75,1.59,12.246,16.058
8.6133,0.233,-10.999,-2.064,-5.037,-12.811,-3.604,14.722,10.5
8.6172,3.396,-13.644,4.101,-1.426,-9.075,-0.848,13.993,13.476
8.6211,7.579,-13.277,4.418,0.982,-9.799,2.877,13.511,16.195
8.625,12.076,-9.494,5.965,-4.657,-6.073,0.684,15.414,15.7
8.6289,9.213,-8.283,7.15,-3.232,-5.356,-0.308,14.774,14.701
8.6328,11.766,-8.022,2.26,-3.711,-5.856,3.134,11.63,14.045
8.6367,11.298,-3.253,8.686,-4.613,-8.002,0.412,13.965,17.074
8.6406,10.307,-5.049,5.546,-3.726,-7.217,1.511,10.544,16.686
8.6445,8.867,-0.229,6.775,-5.185,-5.655,6.539,15.223,12.122
8.6484,7.294,0.923,5.323,-7.231,-8.354,9.838,16.079,11.688
8.6523,10.4,-2.136,4.432,-11.216,-6.602,14.25,16.68,13.135
8.6562,7.955,-2.643,-0.696,-12.244,-10.412,13.485,15.433,8.3
8.6602,8.376,-1.189,-5.776,-6.927,-7.901,16.2,14.493,2.539
8.6641,5.442,2.179,-1.153,-6.718,-9.727,15.764,6.108,2.533
8.668,4.395,-0.424,0.03,-0.899,-12.594,13.942,5.264,3.125
8.6719,7.312,-4.652,-1.837,-0.449,-9.39,12.953,-0.648,-1.293
8.6758,7.309,-7.566,0.415,-0.153,-5.522,10.961,-1.002,1.815
8.6797,7.365,-0.712,-1.076,-5.655,-9.028,13.227,0.936,-1.745
8.6836,8.574,-3.394,-3.156,-2.02,-8.89,12.778,-2.221,-2.233
8.6875,2.192,-1.49,1.483,-1.169,-7.797,10.522,-5.368,-5.97
8.6914,0.526,-5.542,0.029,-2.176,-4.071,11.305,-8.945,-7.72
8.6953,-3.534,-3.133,1.08,-6.24,-9.519,10.853,-11.341,-9.748
8.6992,-3.88,-3.08,1.074,-5.115,-6.289,9.672,-8.468,-14.265
8.7031,2.284,-7.807,4.368,-9.125,-5.73,6.154,-5.477,-11.73
8.707,-2.431,-10.531,2.439,-9.176,-6.657,7.916,-6.147,-12.721
8.7109,-2.332,-11.923,4.724,-12.097,-4.369,4.247,-10.455,-10.563
8.7148,0.685,-11.876,7.0,-7.542,-4.028,3.605,-8.201,-10.748
8.7188,2.664,-12.651,12.472,-10.06,-0.976,-1.166,-13.305,-5.849
8.7227,3.848,-9.661,17.241,-10.118,0.344,1.374,-8.123,-3.486
8.7266,7.59,-11.494,17.766,-12.209,7.595,-0.081,-10.507,-1.416
8.7305,12.015,-12.22,19.066,-13.485,12.41,1.165,-10.697,-2.436
8.7344,7.935,-4.123,20.026,-14.685,12.302,1.709,-6.109,1.259
8.7383,6.068,-6.838,17.245,-13.931,15.019,-0.312,-6.53,-1.306
8.7422,10.318,-3.517,19.038,-17.459,14.533,0.179,-6.925,0.307
8.7461,9.73,0.688,20.073,-21.959,14.074,6.085,-1.984,1.325
8.75,8.244,3.164,17.45,-19.42,13.745,4.797,-3.34,2.086
8.7539,6.814,3.186,14.545,-22.239,14.191,5.315,-4.195,1.417
8.7578,8.402,4.162,11.094,-21.615,11.472,12.284,-1.214,2.973
8.7617,9.468,4.648,11.373,-18.26,12.668,11.451,-3.652,0.261
8.7656,12.085,6.488,13.639,-12.822,12.673,13.888,-2.374,-1.764
8.7695,8.717,3.486,14.092,-11.319,15.895,10.777,-6.176,-0.191
8.7734,12.107,13.91,11.922,-13.563,14.196,10.25,-7.068,-0.019
8.7773,14.615,11.102,12.049,-8.086,11.732,14.121,-11.072,-2.452
8.7812,8.264,13.201,9.108,-2.509,9.728,9.009,-8.264,-0.825
8.7852,13.721,9.926,10.624,-3.114,10.106,11.46,-8.997,-3.635
8.7891,7.643,12.845,7.092,-0.507,9.561,10.729,-11.557,-9.645
8.793,9.703,13.781,7.776,2.84,5.324,7.78,-10.016,-7.534
8.7969,9.569,18.821,5.148,2.442,5.459,14.025,-7.656,-13.026
8.8008,11.849,14.142,-0.335,3.062,3.069,11.854,-6.573,-10.718
8.8047,11.266,14.954,0.117,-3.463,3.807,15.444,-7.417,-14.735
8.8086,5.518,9.801,-3.268,7.576,-2.11,14.144,-4.143,-13.411
8.8125,8.84,8.478,-0.596,7.625,3.339,12.945,-4.826,-13.373
8.8164,11.476,8.325,-0.413,12.777,-1.914,8.27,-4.526,-10.425
8.8203,12.393,11.66,3.313,6.631,3.509,5.23,-5.569,-13.377
8.8242,15.466,5.693,0.551,4.217,3.842,5.496,-6.672,-12.979
8.8281,16.91,6.878,3.126,7.224,6.373,6.77,-6.385,-8.326
8.832,15.792,5.537,3.852,6.399,7.259,4.891,-5.194,-8.464
8.8359,12.037,7.67,4.403,7.952,8.307,3.436,-3.875,-6.802
8.8398,6.222,9.427,1.126,7.808,8.39,1.991,-6.078,-11.875
8.8438,6.875,9.373,2.313,3.565,9.628,4.557,-4.282,-11.089
8.8477,7.096,12.081,1.275,0.954,10.841,3.536,-4.571,-7.587
8.8516,2.667,9.145,1.783,0.833,9.17,5.64,-3.093,-13.242
8.8555,4.223,9.552,-6.469,-0.938,11.811,6.282,-3.072,-12.391
8.8594,2.392,12.064,-6.521,0.034,7.843,5.724,-3.696,-16.445
8.8633,-1.446,9.16,1.051,4.434,9.152,5.581,-11.463,-15.572
8.8672,-9.292,8.342,-4.182,6.108,8.044,3.561,-10.715,-13.48
8.8711,-6.264,6.022,-6.673,6.261,7.311,3.941,-11.926,-14.725
8.875,-0.221,4.714,-4.075,3.956,10.37,-0.119,-12.925,-11.583
8.8789,-6.042,4.656,-9.032,0.513,11.957,0.609,-17.903,-10.499
8.8828,-10.96,5.772,-3.476,5.424,10.575,-5.124,-15.555,-13.251
8.8867,-7.181,6.954,-2.203,5.03,10.166,-8.095,-17.323,-8.976
8.8906,-11.888,7.06,-5.108,6.293,9.651,-6.707,-14.034,-14.515
8.8945,-10.795,6.733,-3.957,4.207,7.053,-6.475,-19.682,-14.205
8.8984,-12.364,3.519,-1.639,4.109,1.028,-7.49,-16.249,-11.747
8.9023,-11.36,3.381,-7.932,1.277,10.182,-6.509,-15.288,-7.529
8.9062,-10.945,0.226,-7.607,1.206,5.754,-14.18,-8.535,-10.708
8.9102,-9.693,-1.766,-4.724,7.556,3.984,-7.708,-2.457,-6.608
8.9141,-5.414,1.638,-3.799,4.533,3.141,-11.667,-6.201,-4.931
8.918,-5.884,-5.699,-0.427,7.048,5.615,-17.806,-5.234,-1.846
8.9219,-8.021,-1.63,-0.479,8.656,7.141,-14.845,-3.036,2.178
8.9258,-1.098,2.303,3.258,7.988,8.978,-16.154,-2.257,2.623
8.9297,2.04,-2.2,2.459,7.513,10.385,-14.823,1.104,8.795
8.9336,2.419,0.527,3.569,6.72,12.685,-12.316,3.141,11.49
8.9375,-1.546,2.605,2.689,7.643,14.488,-12.319,2.041,12.856
8.9414,0.923,5.815,2.282,8.328,10.621,-14.968,4.781,9.727
8.9453,0.331,5.671,-2.359,5.156,10.084,-10.556,8.203,8.419
8.9492,3.931,11.666,-1.035,-0.517,6.102,-10.855,10.967,7.069
8.9531,-2.63,11.971,-5.961,2.083,5.647,-3.221,14.077,5.362
8.957,-2.733,10.801,-8.597,6.088,4.066,0.831,13.483,7.68
8.9609,-3.362,7.148,-7.998,6.093,-0.805,-3.27,13.233,7.695
8.9648,-4.499,8.859,-12.235,13.323,-2.671,-2.349,12.426,6.031
8.9688,-5.296,7.323,-8.435,12.007,-1.427,-3.595,7.803,6.495
8.9727,-8.505,8.835,-9.092,13.645,-1.383,-3.218,6.315,2.208
8.9766,-3.652,13.471,-12.07,16.905,-3.827,-1.25,6.625,5.085
8.9805,-3.002,8.273,-17.382,15.76,-7.634,-2.426,3.82,9.42
8.9844,-6.912,4.447,-21.165,18.054,-8.233,-0.123,6.371,6.28
8.9883,-4.697,6.317,-15.272,20.469,-13.43,0.068,6.587,3.247
8.9922,-10.62,2.732,-17.526,15.49,-12.88,-0.869,2.39,0.208
8.9961,-9.069,2.145,-19.893,16.542,-14.074,-6.003,5.049,-3.177
9.0,-11.346,0.401,-17.233,17.207,-15.979,-1.072,4.338,-6.624
9.0039,-10.323,-1.775,-22.415,14.803,-15.695,-0.823,5.242,-1.977
9.0078,-11.778,-2.958,-21.614,17.688,-16.234,-1.281,12.31,-7.353
9.0117,-9.906,-7.077,-18.177,12.049,-17.166,-6.616,5.89,-2.804
9.0156,-12.134,-9.339,-18.618,11.677,-19.626,-10.704,4.222,-1.672
9.0195,-9.854,-13.618,-13.472,15.317,-15.778,-14.056,6.211,-1.246
9.0234,-8.205,-13.119,-8.566,13.344,-11.434,-16.192,6.097,6.38
9.0273,-8.122,-12.234,-8.667,8.896,-6.088,-14.615,7.356,8.612
9.0312,-6.659,-14.8,-5.323,8.083,-7.759,-12.844,10.522,9.446
9.0352,-4.205,-14.302,-4.096,6.931,-5.266,-11.776,4.975,6.646
9.0391,-10.881,-12.087,-4.678,1.519,-4.353,-15.376,5.015,12.215
9.043,-10.699,-12.209,-8.06,-1.377,-6.063,-14.237,9.32,9.064
9.0469,-9.417,-9.824,-5.298,-3.111,-2.496,-13.278,8.742,5.87
9.0508,-9.656,-6.915,-2.305,-4.622,-1.502,-12.345,9.879,8.493
9.0547,-12.163,-11.415,-7.974,-10.214,-0.878,-7.4,8.296,11.299
9.0586,-17.637,-10.082,-5.856,-8.133,-3.222,-6.738,11.782,8.755
9.0625,-12.463,-12.103,-3.644,-7.219,-0.127,-7.095,9.811,10.234
9.0664,-17.787,-15.894,0.311,-5.007,-6.171,-7.531,6.527,10.498
9.0703,-9.241,-14.224,-2.215,-5.56,0.179,-7.869,3.21,8.178
9.0742,-10.211,-12.846,-1.63,-6.633,-1.198,-7.924,3.731,11.154
9.0781,-7.417,-12.605,-0.522,-2.726,0.736,-9.984,6.704,11.165
9.082,-11.182,-11.115,0.066,-5.421,-3.07,-5.446,1.251,15.722
9.0859,-13.263,-9.424,-0.726,-3.923,-2.392,-6.061,1.655,11.625
9.0898,-10.296,-7.193,2.298,-6.149,-3.23,-7.225,1.9,12.495
9.0938,-10.56,-7.845,-0.993,-5.012,-9.784,-5.56,3.029,7.582
9.0977,-10.015,-8.694,0.491,-3.719,-8.776,-4.305,5.733,7.388
9.1016,-6.825,-12.53,0.146,-4.86,-13.335,-1.104,10.44,7.557
9.1055,0.49,-9.822,-2.351,-3.918,-10.302,-3.67,12.039,10.019
9.1094,-1.653,-11.602,0.423,-2.61,-12.74,1.845,12.751,11.409
9.1133,0.751,-12.063,0.693,2.035,-12.315,-1.185,13.465,11.905
9.1172,3.125,-7.731,4.344,-2.805,-5.654,-3.266,13.879,7.951
9.1211,7.954,-8.183,5.199,-4.723,-6.406,-3.894,9.306,12.235
9.125,8.139,-7.78,6.613,-4.29,-10.501,-4.226,15.525,12.857
9.1289,6.836,-10.27,4.773,-4.15,-4.837,-4.057,12.715,17.117
9.1328,11.361,-8.351,4.713,-4.885,-3.904,2.772,14.032,16.079
9.1367,12.899,-5.898,8.562,-3.031,-6.768,7.114,15.402,15.422
9.1406,8.564,-4.899,7.515,-1.717,-6.569,1.423,14.002,11.906
9.1445,9.813,0.146,3.664,-2.992,-6.787,4.58,14.882,14.479
9.1484,8.882,1.501,4.443,-7.088,-10.031,10.544,14.571,6.654
9.1523,13.219,-1.199,-3.057,-4.98,-9.544,11.97,14.218,7.152
9.1562,10.991,2.389,-1.634,-9.665,-7.902,16.292,17.512,6.84
9.1602,9.507,-1.008,0.393,-10.717,-9.262,15.61,13.973,4.237
9.1641,8.274,-5.242,-1.517,-3.6,-11.77,14.285,9.865,0.903
9.168,6.52,-1.685,-0.136,-8.252,-11.778,13.754,6.864,-3.239
9.1719,7.239,-0.638,-5.801,-5.728,-9.122,8.333,0.771,-2.178
9.1758,4.637,0.6,-0.665,-3.094,-5.613,10.384,4.065,-3.116
9.1797,1.833,-2.854,0.323,-3.979,-6.663,14.564,-4.472,1.747
9.1836,4.503,-1.546,0.46,-3.54,-3.502,14.771,-4.181,1.627
9.1875,2.286,-3.399,2.065,-5.272,-9.05,14.215,-7.265,-5.37
9.1914,1.975,-6.411,0.736,-3.714,-7.952,10.855,-9.23,-10.848
9.1953,1.764,-6.664,1.562,-3.523,-8.882,4.285,-10.263,-8.697
9.1992,1.834,-2.527,-0.665,-7.633,-6.104,7.047,-10.385,-13.01
9.2031,-2.878,-4.52,1.488,-10.786,-7.813,10.888,-5.322,-11.946
9.207,-1.289,-9.033,-0.002,-11.927,-1.624,10.963,-9.376,-11.512
9.2109,0.717,-8.982,0.87,-10.64,-8.072,8.795,-5.316,-10.75
9.2148,5.827,-10.848,5.711,-8.047,0.299,2.94,-7.113,-9.867
9.2188,5.805,-11.256,14.564,-8.852,-0.08,-1.964,-10.24,-10.499
9.2227,7.892,-13.432,14.001,-12.649,4.771,-1.262,-8.666,-6.936
9.2266,7.424,-7.107,16.91,-17.101,10.313,-1.618,-9.437,-0.497
9.2305,7.789,-8.491,16.665,-13.006,12.327,1.99,-10.453,0.032
9.2344,11.125,-8.848,15.232,-16.389,10.727,0.061,-9.926,1.705
9.2383,6.654,-6.965,21.878,-14.126,14.038,0.262,-6.338,-3.076
9.2422,7.956,-1.866,16.445,-18.573,17.107,1.177,-6.183,2.497
9.2461,8.516,-2.523,19.373,-21.025,12.419,3.401,-5.884,-1.34
9.25,12.67,4.429,18.793,-20.251,19.238,6.38,-5.393,2.35
9.2539,9.269,2.052,17.135,-15.906,15.935,6.575,-3.286,0.78
9.2578,5.013,4.939,13.386,-17.468,13.547,8.154,-2.903,-0.668
9.2617,10.587,3.684,10.39,-15.943,11.416,13.905,-6.573,-3.614
9.2656,8.356,5.61,12.55,-12.671,11.934,7.594,-4.785,3.053
9.2695,10.876,6.687,12.733,-14.629,8.554,13.567,-5.693,-0.332
9.2734,12.103,9.826,11.962,-11.542,12.308,6.469,-7.693,-0.105
9.2773,12.718,15.176,13.831,-12.341,12.936,9.9,-4.649,2.234
9.2812,14.607,14.81,7.549,-1.388,10.458,14.03,-10.396,-1.135
9.2852,8.588,13.392,9.044,0.843,12.015,12.632,-10.207,-0.342
9.2891,8.974,13.736,7.732,0.61,7.5,9.871,-9.243,-6.585
9.293,10.407,16.814,8.304,1.025,4.493,13.023,-9.085,-6.939
9.2969,7.847,18.141,4.475,-2.252,3.724,12.413,-12.33,-11.697
9.3008,6.462,13.654,4.051,0.58,4.142,12.537,-5.358,-12.382
